Modelo,Topologia,Uso,Tiempo
actorPPO_v2,NEW_BtAsiaPac,0.80514,3.3152432441711426
actorPPO_v2,NEW_BtAsiaPac,0.81194,3.3446455001831055
actorPPO_v2,NEW_BtAsiaPac,0.76982,3.356041669845581
actorPPO_v2,NEW_BtAsiaPac,0.72636,3.3551406860351562
actorPPO_v2,NEW_BtAsiaPac,0.83048,3.358271837234497
actorPPO_v2,NEW_BtAsiaPac,0.73608,3.356666088104248
actorPPO_v2,NEW_BtAsiaPac,0.80398,3.355222225189209
actorPPO_v2,NEW_BtAsiaPac,0.83078,3.3926899433135986
actorPPO_v2,NEW_BtAsiaPac,0.77298,3.37054181098938
actorPPO_v2,NEW_BtAsiaPac,0.75616,3.302072763442993
actorPPO_v2,NEW_BtAsiaPac,0.77502,3.385284662246704
actorPPO_v2,NEW_BtAsiaPac,0.79282,3.353494644165039
actorPPO_v2,NEW_BtAsiaPac,0.8293,3.417030096054077
actorPPO_v2,NEW_BtAsiaPac,0.71758,3.261375904083252
actorPPO_v2,NEW_BtAsiaPac,0.86542,3.359935998916626
actorPPO_v2,NEW_BtAsiaPac,0.88694,3.3093388080596924
actorPPO_v2,NEW_BtAsiaPac,0.78128,3.3286213874816895
actorPPO_v2,NEW_BtAsiaPac,0.7853,3.3634908199310303
actorPPO_v2,NEW_BtAsiaPac,0.83278,3.3616602420806885
actorPPO_v2,NEW_BtAsiaPac,0.75892,3.3405935764312744
actorPPO_v2,NEW_BtAsiaPac,0.88076,3.3474631309509277
actorPPO_v2,NEW_BtAsiaPac,0.75828,3.3000810146331787
actorPPO_v2,NEW_BtAsiaPac,0.72848,3.4066944122314453
actorPPO_v2,NEW_BtAsiaPac,0.77202,3.3000309467315674
actorPPO_v2,NEW_BtAsiaPac,0.72006,3.3719160556793213
actorPPO_v2,NEW_BtAsiaPac,0.87944,3.3530287742614746
actorPPO_v2,NEW_BtAsiaPac,0.87406,3.4038593769073486
actorPPO_v2,NEW_BtAsiaPac,0.82302,3.357703924179077
actorPPO_v2,NEW_BtAsiaPac,0.88744,3.3956801891326904
actorPPO_v2,NEW_BtAsiaPac,0.79628,3.397888422012329
actorPPO_v2,NEW_BtAsiaPac,0.75392,3.3648250102996826
actorPPO_v2,NEW_BtAsiaPac,0.8175,3.3893463611602783
actorPPO_v2,NEW_BtAsiaPac,0.924,3.3767528533935547
actorPPO_v2,NEW_BtAsiaPac,0.76536,3.334542989730835
actorPPO_v2,NEW_BtAsiaPac,0.76914,3.3610756397247314
actorPPO_v2,NEW_BtAsiaPac,0.8828,3.349459171295166
actorPPO_v2,NEW_Garr199905,1.344311111111111,5.024419546127319
actorPPO_v2,NEW_Garr199905,1.2320666666666666,5.038894414901733
actorPPO_v2,NEW_Garr199905,1.3506,5.103764295578003
actorPPO_v2,NEW_Garr199905,1.3190666666666666,5.084271192550659
actorPPO_v2,NEW_Garr199905,1.2538444444444445,5.0581066608428955
actorPPO_v2,NEW_Garr199905,1.4399777777777778,5.017070770263672
actorPPO_v2,NEW_Garr199905,1.3171111111111111,5.031183481216431
actorPPO_v2,NEW_Garr199905,1.2455333333333334,5.100536108016968
actorPPO_v2,NEW_Garr199905,1.4194666666666667,5.026459455490112
actorPPO_v2,NEW_Garr199905,1.1779333333333333,5.013892650604248
actorPPO_v2,NEW_Garr199905,1.2964444444444445,5.0462119579315186
actorPPO_v2,NEW_Garr199905,1.1903555555555556,5.057200193405151
actorPPO_v2,NEW_Garr199905,1.311311111111111,5.087563991546631
actorPPO_v2,NEW_Garr199905,1.3445111111111112,5.071340322494507
actorPPO_v2,NEW_Garr199905,1.2214222222222222,5.0643470287323
actorPPO_v2,NEW_Garr199905,1.3381777777777777,5.05139946937561
actorPPO_v2,NEW_Garr199905,1.292,5.011740446090698
actorPPO_v2,NEW_Garr199905,1.243088888888889,4.991549730300903
actorPPO_v2,NEW_Garr199905,1.2511333333333334,5.077662467956543
actorPPO_v2,NEW_Garr199905,1.3588888888888888,5.0675811767578125
actorPPO_v2,NEW_Garr199905,1.3388444444444445,4.982036113739014
actorPPO_v2,NEW_Garr199905,1.4746,5.0566246509552
actorPPO_v2,NEW_Garr199905,1.2069333333333334,5.075748443603516
